qid,form_id,form_type,lang,type,question,answer
F0036-x-category-hi,F0036,scholarship,hi,extraction,श्रेणी?,ST
F0036-x-category-bn,F0036,scholarship,bn,extraction,শ্রেণী?,ST
F0036-x-category-te,F0036,scholarship,te,extraction,వర్గం?,ST
F0036-x-category-ta,F0036,scholarship,ta,extraction,பிரிவு?,ST
F0036-x-category-mr,F0036,scholarship,mr,extraction,प्रवर्ग?,ST
F0036-x-category-kn,F0036,scholarship,kn,extraction,ವರ್ಗ?,ST
F0036-r-elig-en,F0036,scholarship,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",yes
F0036-r-elig-hi,F0036,scholarship,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",yes
F0036-r-elig-bn,F0036,scholarship,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",yes
F0036-r-elig-te,F0036,scholarship,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",yes
F0036-r-elig-ta,F0036,scholarship,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",yes
F0036-r-elig-mr,F0036,scholarship,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",yes
F0036-r-elig-kn,F0036,scholarship,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",yes
F0037-x-applicant_name-en,F0037,old_age_pension,en,extraction,Applicant Name?,Meena Kumari
F0037-x-applicant_name-hi,F0037,old_age_pension,hi,extraction,आवेदक का नाम?,मीना कुमारी
F0037-x-applicant_name-bn,F0037,old_age_pension,bn,extraction,আবেদনকারীর নাম?,মীনা কুমারী
F0037-x-applicant_name-te,F0037,old_age_pension,te,extraction,దరఖాస్తుదారు పేరు?,మీనా కుమారి
F0037-x-applicant_name-ta,F0037,old_age_pension,ta,extraction,விண்ணப்பதாரர் பெயர்?,மீனா குமாரி
F0037-x-applicant_name-mr,F0037,old_age_pension,mr,extraction,अर्जदाराचे नाव?,मीना कुमारी
F0037-x-applicant_name-kn,F0037,old_age_pension,kn,extraction,ಅರ್ಜಿದಾರರ ಹೆಸರು?,ಮೀನಾ ಕುಮಾರಿ
F0037-x-district-en,F0037,old_age_pension,en,extraction,District?,Nashik
F0037-x-district-hi,F0037,old_age_pension,hi,extraction,जिला?,नाशिक
F0037-x-district-bn,F0037,old_age_pension,bn,extraction,জেলা?,নাসিক
F0037-x-district-te,F0037,old_age_pension,te,extraction,జిల్లా?,నాసిక్
F0037-x-district-ta,F0037,old_age_pension,ta,extraction,மாவட்டம்?,நாசிக்
F0037-x-district-mr,F0037,old_age_pension,mr,extraction,जिल्हा?,नाशिक
F0037-x-district-kn,F0037,old_age_pension,kn,extraction,ಜಿಲ್ಲೆ?,ನಾಸಿಕ್
F0037-x-annual_income-en,F0037,old_age_pension,en,extraction,Annual Income (Rs.)?,48000
F0037-x-annual_income-hi,F0037,old_age_pension,hi,extraction,वार्षिक आय (रु.)?,48000
F0037-x-annual_income-bn,F0037,old_age_pension,bn,extraction,বার্ষিক আয় (টাকা)?,48000
F0037-x-annual_income-te,F0037,old_age_pension,te,extraction,వార్షిక ఆదాయం (రూ.)?,48000
F0037-x-annual_income-ta,F0037,old_age_pension,ta,extraction,ஆண்டு வருமானம் (ரூ.)?,48000
F0037-x-annual_income-mr,F0037,old_age_pension,mr,extraction,वार्षिक उत्पन्न (रु.)?,48000
F0037-x-annual_income-kn,F0037,old_age_pension,kn,extraction,ವಾರ್ಷಿಕ ಆದಾಯ (ರೂ.)?,48000
F0037-x-family_members-en,F0037,old_age_pension,en,extraction,Number of Family Members?,5
F0037-x-family_members-hi,F0037,old_age_pension,hi,extraction,परिवार के सदस्यों की संख्या?,5
F0037-x-family_members-bn,F0037,old_age_pension,bn,extraction,পরিবারের সদস্য সংখ্যা?,5
F0037-x-family_members-te,F0037,old_age_pension,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,5
F0037-x-family_members-ta,F0037,old_age_pension,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,5
F0037-x-family_members-mr,F0037,old_age_pension,mr,extraction,कुटुंब सदस्यांची संख्या?,5
F0037-x-family_members-kn,F0037,old_age_pension,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,5
F0037-x-category-en,F0037,old_age_pension,en,extraction,Category?,ST
F0037-x-category-hi,F0037,old_age_pension,hi,extraction,श्रेणी?,ST
F0037-x-category-bn,F0037,old_age_pension,bn,extraction,শ্রেণী?,ST
F0037-x-category-te,F0037,old_age_pension,te,extraction,వర్గం?,ST
F0037-x-category-ta,F0037,old_age_pension,ta,extraction,பிரிவு?,ST
F0037-x-category-mr,F0037,old_age_pension,mr,extraction,प्रवर्ग?,ST
F0037-x-category-kn,F0037,old_age_pension,kn,extraction,ವರ್ಗ?,ST
F0037-r-elig-en,F0037,old_age_pension,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",yes
F0037-r-elig-hi,F0037,old_age_pension,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",yes
F0037-r-elig-bn,F0037,old_age_pension,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",yes
F0037-r-elig-te,F0037,old_age_pension,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",yes
F0037-r-elig-ta,F0037,old_age_pension,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",yes
F0037-r-elig-mr,F0037,old_age_pension,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",yes
F0037-r-elig-kn,F0037,old_age_pension,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",yes
F0038-x-applicant_name-en,F0038,ration_card,en,extraction,Applicant Name?,Meena Kumari
F0038-x-applicant_name-hi,F0038,ration_card,hi,extraction,आवेदक का नाम?,मीना कुमारी
F0038-x-applicant_name-bn,F0038,ration_card,bn,extraction,আবেদনকারীর নাম?,মীনা কুমারী
F0038-x-applicant_name-te,F0038,ration_card,te,extraction,దరఖాస్తుదారు పేరు?,మీనా కుమారి
F0038-x-applicant_name-ta,F0038,ration_card,ta,extraction,விண்ணப்பதாரர் பெயர்?,மீனா குமாரி
F0038-x-applicant_name-mr,F0038,ration_card,mr,extraction,अर्जदाराचे नाव?,मीना कुमारी
F0038-x-applicant_name-kn,F0038,ration_card,kn,extraction,ಅರ್ಜಿದಾರರ ಹೆಸರು?,ಮೀನಾ ಕುಮಾರಿ
F0038-x-district-en,F0038,ration_card,en,extraction,District?,Guntur
F0038-x-district-hi,F0038,ration_card,hi,extraction,जिला?,गुंटूर
F0038-x-district-bn,F0038,ration_card,bn,extraction,জেলা?,গুন্টুর
F0038-x-district-te,F0038,ration_card,te,extraction,జిల్లా?,గుంటూరు
F0038-x-district-ta,F0038,ration_card,ta,extraction,மாவட்டம்?,குண்டூர்
F0038-x-district-mr,F0038,ration_card,mr,extraction,जिल्हा?,गुंटूर
F0038-x-district-kn,F0038,ration_card,kn,extraction,ಜಿಲ್ಲೆ?,ಗುಂಟೂರು
F0038-x-annual_income-en,F0038,ration_card,en,extraction,Annual Income (Rs.)?,232000
F0038-x-annual_income-hi,F0038,ration_card,hi,extraction,वार्षिक आय (रु.)?,232000
F0038-x-annual_income-bn,F0038,ration_card,bn,extraction,বার্ষিক আয় (টাকা)?,232000
F0038-x-annual_income-te,F0038,ration_card,te,extraction,వార్షిక ఆదాయం (రూ.)?,232000
F0038-x-annual_income-ta,F0038,ration_card,ta,extraction,ஆண்டு வருமானம் (ரூ.)?,232000
F0038-x-annual_income-mr,F0038,ration_card,mr,extraction,वार्षिक उत्पन्न (रु.)?,232000
F0038-x-annual_income-kn,F0038,ration_card,kn,extraction,ವಾರ್ಷಿಕ ಆದಾಯ (ರೂ.)?,232000
F0038-x-family_members-en,F0038,ration_card,en,extraction,Number of Family Members?,3
F0038-x-family_members-hi,F0038,ration_card,hi,extraction,परिवार के सदस्यों की संख्या?,3
F0038-x-family_members-bn,F0038,ration_card,bn,extraction,পরিবারের সদস্য সংখ্যা?,3
F0038-x-family_members-te,F0038,ration_card,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,3
F0038-x-family_members-ta,F0038,ration_card,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,3
F0038-x-family_members-mr,F0038,ration_card,mr,extraction,कुटुंब सदस्यांची संख्या?,3
F0038-x-family_members-kn,F0038,ration_card,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,3
F0038-x-category-en,F0038,ration_card,en,extraction,Category?,General
F0038-x-category-hi,F0038,ration_card,hi,extraction,श्रेणी?,General
F0038-x-category-bn,F0038,ration_card,bn,extraction,শ্রেণী?,General
F0038-x-category-te,F0038,ration_card,te,extraction,వర్గం?,General
F0038-x-category-ta,F0038,ration_card,ta,extraction,பிரிவு?,General
F0038-x-category-mr,F0038,ration_card,mr,extraction,प्रवर्ग?,General
F0038-x-category-kn,F0038,ration_card,kn,extraction,ವರ್ಗ?,General
F0038-r-elig-en,F0038,ration_card,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",no
F0038-r-elig-hi,F0038,ration_card,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",no
F0038-r-elig-bn,F0038,ration_card,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",no
F0038-r-elig-te,F0038,ration_card,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",no
F0038-r-elig-ta,F0038,ration_card,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",no
F0038-r-elig-mr,F0038,ration_card,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",no
